time,sourceIP,sourcePort,destIP,destPort,classification,priority,label
4/6/2012 0:13,172.23.236.8,60646,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:13,172.23.236.8,60646,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:13,172.23.231.69,53648,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:13,172.23.231.69,53648,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:13,172.23.231.69,53649,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:13,172.23.231.69,53649,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:13,172.23.231.69,53079,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:14,172.23.231.69,53648,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:14,172.23.231.69,53648,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:14,172.23.231.69,55932,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:14,172.23.231.69,55932,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:14,172.23.231.69,53079,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:16,172.23.236.8,60645,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:16,172.23.236.8,60645,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:17,172.23.236.8,60646,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:17,172.23.236.8,60646,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:17,172.23.236.8,60645,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:17,172.23.236.8,60645,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:17,172.23.236.8,60646,172.23.0.1,5800,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:17,172.23.236.8,60646,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:17,172.23.236.8,60645,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:18,172.23.236.8,60646,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:18,172.23.236.8,60646,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:18,172.23.236.8,60645,172.23.0.1,5906,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:18,172.23.236.8,60645,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:18,172.23.236.8,60646,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:18,172.23.236.8,60646,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:18,172.23.236.8,60646,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:19,172.23.231.69,53648,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:19,172.23.231.69,53648,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:19,172.23.231.69,55932,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:19,172.23.231.69,55932,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:19,172.23.231.69,53079,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:23,172.23.231.69,53648,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:23,172.23.231.69,53648,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:23,172.23.231.69,53079,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:23,172.23.231.69,53079,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:23,172.23.231.69,55932,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:23,172.23.234.58,55614,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:23,172.23.234.58,55614,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:23,172.23.234.58,55615,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:23,172.23.234.58,55615,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:23,172.23.231.69,53648,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53648,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53649,172.23.0.1,5800,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,55932,172.23.0.1,5801,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53649,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,55932,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53079,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53649,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,55932,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53301,172.23.0.1,5800,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,38949,172.23.0.1,5801,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,45793,172.23.0.1,5800,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,62796,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,38949,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,62796,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,62796,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53301,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,53301,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,36765,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,36765,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,45793,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,49236,172.23.0.1,5801,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,49236,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:23,172.23.231.69,49236,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,55933,172.23.0.1,5801,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,55933,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,53080,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,53080,172.23.0.1,5810,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,53648,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53302,172.23.0.1,5801,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,62797,172.23.0.1,5800,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,62797,172.23.0.1,5801,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5800,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,62797,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,45794,172.23.0.1,5801,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,62797,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,53302,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,49237,172.23.0.1,5815,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,49237,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:24,172.23.231.69,53649,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,55932,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53079,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53649,172.23.0.1,5903,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53649,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,62796,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38949,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53301,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45793,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53301,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36765,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36765,172.23.0.1,5903,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45793,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49236,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49236,172.23.0.1,5903,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53648,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53648,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53080,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,55933,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53080,172.23.0.1,5903,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,62797,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45794,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53302,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45794,172.23.0.1,5901,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5902,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5903,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49237,172.23.0.1,5903,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49237,172.23.0.1,5900,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53649,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53079,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53649,172.23.0.1,5906,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53079,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53079,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53649,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,55932,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53649,172.23.0.1,5915,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38949,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53301,172.23.0.1,5906,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49236,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53301,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53301,172.23.0.1,5915,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45793,172.23.0.1,5906,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38949,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45793,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38949,172.23.0.1,5915,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,62796,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36765,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36765,172.23.0.1,5915,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49236,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,55933,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,55933,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53302,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53080,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45794,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,55933,172.23.0.1,5915,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,62797,172.23.0.1,5904,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53302,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,53302,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5907,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45794,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,38950,172.23.0.1,5915,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,62797,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,36766,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,45794,172.23.0.1,5915,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49237,172.23.0.1,5910,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:24,172.23.231.69,49237,172.23.0.1,5911,Attempted Information Leak,2,[1:2002911:4] ET SCAN Potential VNC Scan 5900-5920 
4/6/2012 0:28,172.23.234.58,55614,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:28,172.23.234.58,55614,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:28,172.23.234.58,55615,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:28,172.23.234.58,55615,172.23.0.1,1433,Potentially Bad Traffic,2,[1:2010935:2] ET POLICY Suspicious inbound to MSSQL port 1433 
4/6/2012 0:28,172.23.234.58,55614,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:28,172.23.234.58,55614,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:28,172.23.234.58,55615,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:28,172.23.234.58,55615,172.23.0.1,1521,Potentially Bad Traffic,2,[1:2010936:2] ET POLICY Suspicious inbound to Oracle SQL port 1521 
4/6/2012 0:31,172.23.234.58,55614,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:31,172.23.234.58,55614,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:31,172.23.234.58,55615,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:31,172.23.234.58,55615,172.23.0.1,3306,Potentially Bad Traffic,2,[1:2010937:2] ET POLICY Suspicious inbound to mySQL port 3306 
4/6/2012 0:33,172.23.234.58,43332,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:33,172.23.234.58,43332,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:33,172.23.234.58,43333,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:33,172.23.234.58,43333,172.23.0.1,161,Attempted Information Leak,2,[1:1418:11] GPL SNMP request tcp 
4/6/2012 0:33,172.23.234.58,55614,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:33,172.23.234.58,55614,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:33,172.23.234.58,55615,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:33,172.23.234.58,55615,172.23.0.1,5432,Potentially Bad Traffic,2,[1:2010939:2] ET POLICY Suspicious inbound to PostgreSQL port 5432 
4/6/2012 0:33,172.23.234.58,55614,172.23.0.1,5802,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
4/6/2012 0:33,172.23.234.58,55614,172.23.0.1,5811,Attempted Information Leak,2,[1:2002910:4] ET SCAN Potential VNC Scan 5800-5820 
